auction_time,delivery_start,side,price_eur_mwh,quantity_mwh,level
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,buy,30.23,15.33,1
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,sell,37.53,30.92,2
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,buy,28.72,4.99,2
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,sell,39.27,6.84,3
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,buy,27.64,1.56,3
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,sell,41.24,46.28,4
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,buy,26.41,21.95,4
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,sell,42.36,4.81,5
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,buy,24.42,21.11,5
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,sell,44.0,46.57,6
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,buy,23.6,49.43,6
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,sell,44.65,35.65,7
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,buy,22.47,24.02,7
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,sell,46.32,17.16,8
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,buy,21.54,13.56,8
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,sell,47.37,20.15,9
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,buy,19.89,44.67,9
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,sell,47.93,37.3,10
2023-01-12 15:00:00+01:00,2023-01-13 02:00:00+01:00,buy,18.24,25.06,10
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,sell,37.76,9.45,1
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,buy,32.2,45.69,1
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,sell,38.83,36.26,2
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,buy,30.25,10.54,2
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,sell,40.75,31.11,3
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,buy,29.1,31.04,3
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,sell,42.13,34.3,4
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,buy,27.15,49.3,4
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,sell,43.15,18.21,5
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,buy,26.44,44.24,5
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,sell,44.59,16.38,6
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,buy,25.06,47.87,6
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,sell,46.45,34.53,7
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,buy,24.25,17.79,7
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,sell,47.36,11.56,8
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,buy,22.57,6.17,8
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,sell,48.62,21.56,9
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,buy,20.89,10.23,9
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,sell,50.56,10.22,10
2023-01-12 15:00:00+01:00,2023-01-13 03:00:00+01:00,buy,20.22,25.52,10
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,sell,33.92,42.89,1
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,buy,27.29,20.43,1
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,sell,34.93,13.38,2
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,buy,25.84,19.13,2
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,sell,36.42,17.03,3
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,buy,25.26,14.96,3
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,sell,37.62,27.32,4
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,buy,23.85,45.68,4
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,sell,39.34,11.37,5
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,buy,23.12,37.8,5
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,sell,40.07,40.75,6
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,buy,21.37,4.13,6
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,sell,41.76,38.91,7
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,buy,20.34,36.02,7
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,sell,42.36,8.12,8
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,buy,19.42,26.84,8
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,sell,43.15,23.73,9
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,buy,17.66,45.14,9
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,sell,44.63,38.97,10
2023-01-12 15:00:00+01:00,2023-01-13 04:00:00+01:00,buy,17.08,16.33,10
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,sell,39.56,33.51,1
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,buy,32.9,11.48,1
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,sell,40.8,43.69,2
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,buy,31.99,48.63,2
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,sell,41.98,41.55,3
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,buy,30.0,8.0,3
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,sell,42.79,18.65,4
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,buy,29.39,5.96,4
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,sell,44.42,30.41,5
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,buy,28.82,6.5,5
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,sell,45.6,8.66,6
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,buy,28.0,29.08,6
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,sell,47.54,27.24,7
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,buy,26.04,39.27,7
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,sell,48.43,12.29,8
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,buy,24.07,18.97,8
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,sell,49.95,37.44,9
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,buy,22.59,48.92,9
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,sell,51.86,26.87,10
2023-01-12 15:00:00+01:00,2023-01-13 05:00:00+01:00,buy,20.77,22.29,10
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,sell,45.76,47.79,1
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,buy,38.79,8.33,1
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,sell,46.95,24.68,2
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,buy,37.53,12.09,2
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,sell,48.34,17.25,3
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,buy,35.53,23.96,3
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,sell,49.24,9.89,4
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,buy,33.99,21.82,4
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,sell,50.71,12.98,5
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,buy,33.02,15.16,5
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,sell,52.69,41.81,6
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,buy,31.21,9.44,6
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,sell,53.26,31.11,7
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,buy,29.54,38.35,7
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,sell,55.09,45.75,8
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,buy,29.01,49.52,8
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,sell,56.44,12.37,9
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,buy,27.29,39.11,9
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,sell,57.31,6.94,10
2023-01-12 15:00:00+01:00,2023-01-13 06:00:00+01:00,buy,26.34,15.5,10
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,sell,50.77,11.42,1
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,buy,45.87,33.12,1
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,sell,51.47,19.34,2
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,buy,45.27,27.56,2
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,sell,52.8,14.33,3
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,buy,44.44,38.51,3
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,sell,54.21,5.33,4
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,buy,42.75,42.16,4
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,sell,55.77,41.68,5
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,buy,41.04,40.53,5
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,sell,57.29,42.8,6
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,buy,40.23,1.81,6
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,sell,58.22,11.77,7
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,buy,39.22,10.15,7
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,sell,59.22,4.17,8
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,buy,38.52,33.09,8
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,sell,60.74,37.2,9
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,buy,37.91,19.41,9
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,sell,61.77,11.36,10
2023-01-12 15:00:00+01:00,2023-01-13 07:00:00+01:00,buy,35.92,49.14,10
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,sell,62.16,30.6,1
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,buy,56.78,5.37,1
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,sell,63.15,3.67,2
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,buy,55.99,4.86,2
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,sell,65.13,42.27,3
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,buy,54.51,21.88,3
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,sell,65.87,32.76,4
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,buy,53.93,47.35,4
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,sell,67.14,20.8,5
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,buy,52.96,11.67,5
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,sell,68.83,1.79,6
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,buy,52.24,13.58,6
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,sell,69.98,29.99,7
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,buy,50.87,5.94,7
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,sell,71.18,1.62,8
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,buy,49.37,30.67,8
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,sell,73.16,1.06,9
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,buy,47.79,34.31,9
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,sell,74.3,31.19,10
2023-01-12 15:00:00+01:00,2023-01-13 08:00:00+01:00,buy,46.91,32.5,10
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,sell,60.3,39.15,1
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,buy,51.68,40.29,1
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,sell,61.0,13.19,2
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,buy,49.96,45.84,2
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,sell,61.94,34.23,3
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,buy,49.29,38.07,3
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,sell,63.43,45.21,4
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,buy,48.61,41.3,4
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,sell,64.85,19.9,5
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,buy,47.22,11.61,5
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,sell,66.15,39.18,6
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,buy,46.2,13.92,6
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,sell,67.67,36.51,7
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,buy,45.65,11.22,7
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,sell,69.13,3.92,8
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,buy,44.34,38.49,8
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,sell,70.95,29.49,9
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,buy,43.26,47.45,9
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,sell,72.33,7.38,10
2023-01-12 15:00:00+01:00,2023-01-13 09:00:00+01:00,buy,42.6,36.13,10
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,sell,57.85,20.03,1
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,buy,52.24,10.88,1
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,sell,58.46,41.21,2
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,buy,50.38,16.18,2
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,sell,59.01,23.11,3
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,buy,48.9,12.78,3
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,sell,60.55,30.58,4
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,buy,48.28,18.58,4
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,sell,61.71,44.88,5
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,buy,47.58,45.82,5
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,sell,63.04,43.45,6
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,buy,46.85,29.18,6
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,sell,64.38,44.63,7
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,buy,45.4,37.17,7
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,sell,65.29,14.23,8
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,buy,43.8,25.02,8
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,sell,66.51,2.71,9
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,buy,42.01,2.41,9
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,sell,67.71,13.79,10
2023-01-12 15:00:00+01:00,2023-01-13 10:00:00+01:00,buy,40.1,4.15,10
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,sell,59.23,17.92,1
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,buy,52.56,22.85,1
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,sell,60.05,21.14,2
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,buy,51.71,17.98,2
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,sell,61.63,9.12,3
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,buy,50.11,41.96,3
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,sell,63.35,11.0,4
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,buy,49.6,38.16,4
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,sell,64.47,34.98,5
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,buy,48.29,16.74,5
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,sell,66.09,45.94,6
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,buy,46.6,6.05,6
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,sell,67.19,20.34,7
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,buy,45.7,4.52,7
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,sell,68.71,9.81,8
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,buy,44.29,5.62,8
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,sell,70.36,14.97,9
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,buy,42.79,29.56,9
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,sell,72.35,23.3,10
2023-01-12 15:00:00+01:00,2023-01-13 11:00:00+01:00,buy,41.31,3.53,10
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,sell,58.83,9.47,1
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,buy,52.25,40.07,1
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,sell,60.44,34.46,2
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,buy,50.35,23.39,2
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,sell,61.31,21.93,3
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,buy,49.64,17.09,3
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,sell,62.91,29.98,4
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,buy,48.41,8.75,4
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,sell,64.53,36.97,5
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,buy,47.52,9.21,5
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,sell,65.62,26.23,6
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,buy,45.89,33.43,6
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,sell,66.44,40.89,7
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,buy,44.3,27.97,7
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,sell,67.72,36.39,8
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,buy,43.59,6.98,8
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,sell,69.6,31.14,9
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,buy,41.78,6.52,9
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,sell,71.06,8.39,10
2023-01-12 15:00:00+01:00,2023-01-13 12:00:00+01:00,buy,41.01,4.54,10
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,sell,52.74,28.92,1
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,buy,44.31,9.61,1
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,sell,53.33,16.0,2
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,buy,42.69,19.22,2
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,sell,54.67,11.67,3
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,buy,41.19,2.39,3
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,sell,55.3,17.03,4
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,buy,39.82,7.72,4
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,sell,57.15,31.8,5
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,buy,38.59,9.49,5
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,sell,59.01,9.46,6
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,buy,37.81,3.67,6
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,sell,60.56,13.67,7
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,buy,35.96,33.18,7
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,sell,62.45,23.93,8
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,buy,35.09,42.01,8
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,sell,64.17,12.42,9
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,buy,34.46,19.29,9
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,sell,65.91,29.84,10
2023-01-12 15:00:00+01:00,2023-01-13 13:00:00+01:00,buy,32.83,43.85,10
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,sell,52.76,30.95,1
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,buy,46.88,9.54,1
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,sell,53.89,9.75,2
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,buy,46.18,39.79,2
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,sell,55.31,19.43,3
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,buy,45.3,47.82,3
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,sell,56.95,23.92,4
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,buy,43.99,21.27,4
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,sell,58.27,21.55,5
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,buy,42.29,47.67,5
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,sell,59.71,9.74,6
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,buy,41.74,41.37,6
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,sell,61.62,46.3,7
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,buy,39.76,24.57,7
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,sell,62.57,38.35,8
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,buy,38.58,34.03,8
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,sell,63.6,24.59,9
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,buy,37.54,22.31,9
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,sell,65.18,34.32,10
2023-01-12 15:00:00+01:00,2023-01-13 14:00:00+01:00,buy,36.6,28.38,10
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,sell,53.43,15.59,1
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,buy,48.93,19.29,1
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,sell,54.0,3.72,2
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,buy,47.52,21.46,2
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,sell,55.73,1.12,3
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,buy,45.62,15.73,3
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,sell,57.47,5.96,4
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,buy,44.82,33.17,4
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,sell,58.32,39.82,5
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,buy,43.17,46.02,5
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,sell,59.31,48.11,6
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,buy,42.64,20.63,6
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,sell,60.53,21.92,7
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,buy,41.58,10.42,7
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,sell,61.93,26.12,8
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,buy,40.91,14.27,8
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,sell,62.86,8.2,9
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,buy,39.88,42.85,9
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,sell,64.25,28.0,10
2023-01-12 15:00:00+01:00,2023-01-13 15:00:00+01:00,buy,39.12,29.01,10
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,sell,57.31,11.19,1
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,buy,50.92,22.32,1
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,sell,59.22,40.22,2
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,buy,49.91,31.54,2
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,sell,61.05,31.6,3
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,buy,49.15,33.65,3
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,sell,61.68,23.94,4
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,buy,47.77,27.78,4
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,sell,62.95,11.66,5
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,buy,46.27,11.06,5
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,sell,63.79,17.38,6
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,buy,44.7,38.0,6
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,sell,64.9,48.03,7
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,buy,42.88,40.38,7
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,sell,66.72,26.48,8
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,buy,41.82,28.1,8
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,sell,68.01,20.63,9
2023-01-12 15:00:00+01:00,2023-01-13 16:00:00+01:00,buy,41.21,24.94,9
